id,address,date,listing_id,listing_title,price,bedrooms,square_ft,city,state,CL_region,zip_code,coordinates,latitude,longitude,created_at,updated_at
758, ,Oct 31,5263379975,Spacious One level Home,800,3, ,Holly,Minnesota,,,,44.1526974,-95.5197394,2015-11-23 07:05:54.178628,2015-11-23 07:05:54.178628
759,"",Oct 31,5258991257,3BR 2 BA Home SE Brainerd 6 month lease only,800,3,1200,"",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:54.394371,2015-11-23 07:05:54.394371
760,"",Oct 31,5282263020,Beautiful Home in Breezy Point,850,3,1728,"",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:54.606823,2015-11-23 07:05:54.606823
761,"",Oct 31,5293830712,2 BEDROOM EXTENDED STAY,230,"","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:54.823634,2015-11-23 07:05:54.823634
762, ,Oct 31,5275368633,Act fast - 4 BR & two-and-a-half bath,700,3, ,Pryor,MT,,,,45.4296745,-108.5331862,2015-11-23 07:05:55.040032,2015-11-23 07:05:55.040032
763, ,Oct 31,5294062036,Close to tech,550,1, ,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:05:55.259655,2015-11-23 07:05:55.259655
764, ,Oct 31,5293619487,Cozy Three-bed/TWO Bathroom,825,3,1400,Georgetown,MT,,,,46.1993695,-113.2464465,2015-11-23 07:05:55.476565,2015-11-23 07:05:55.476565
765, ,Oct 31,5290642760,yechiel steinmetz,800,3,1494,Hudson,NY,,,,42.2528649,-73.790959,2015-11-23 07:05:55.691299,2015-11-23 07:05:55.691299
766, ,Oct 31,5294720235,Yechiel Steinmetz,550,3, ,New,NY,,,,40.7127837,-74.0059413,2015-11-23 07:05:55.904044,2015-11-23 07:05:55.904044
767, ,Oct 31,5294685062,charming two bedroom house with extra writer's loft,850,"","",Cairo,NY,,,,42.2989749,-73.9984659,2015-11-23 07:05:56.144297,2015-11-23 07:05:56.144297
768,"",Oct 31,5294016994,"""Studio apt. for rent", includes all utilities, Cairo," NY""",450,"",,,,50.0630462,17.3321536,2015-11-23 07:05:56.416913,2015-11-23 07:05:56.416913
769,"",Oct 31,5249666009,Beautifully renovated house for rent,850,"","","",NY,,,,40.7127837,-74.0059413,2015-11-23 07:05:56.679268,2015-11-23 07:05:56.679268
770,"",Oct 31,5288683844,Hudson Apt.,800,"","","",NY,,,,40.7127837,-74.0059413,2015-11-23 07:05:56.904249,2015-11-23 07:05:56.904249
771,"",Oct 31,5293548499,Act fast - three bedroom + 3 bathroom,1025,"","","",NY,,,,40.7127837,-74.0059413,2015-11-23 07:05:57.121116,2015-11-23 07:05:57.121116
772, ,Oct 31,5293730936,"""Affordable 3 BR"," 2 BA Home For Rent - Flexible Rental Term""",700,2, ,Chillicothe,,,,39.3331197,-82.9824019,2015-11-23 07:05:57.380535,2015-11-23 07:05:57.380535
774, ,Oct 31,5294791593,4 br + two and a half bathroom - Won't last!,775,3,1421,Clovis,CA,,,,36.8252277,-119.7029194,2015-11-23 07:05:57.890077,2015-11-23 07:05:57.890077
775, ,Oct 31,5293868522,Across from Hillcrest park :),650,4,1838,Clovis,CA,,,,36.8252277,-119.7029194,2015-11-23 07:05:58.10807,2015-11-23 07:05:58.10807
776, ,Oct 31,5293832625,Easy Highway Access And Close To All The Action!,860,3,1434,Melrose,CA,,,,37.7658745,-122.2100766,2015-11-23 07:05:58.362892,2015-11-23 07:05:58.362892
777,2415 Ross St,Oct 31,5293716751,4 BR / 3 bath house in Texico,775,2, ,clovis,CA,,,,34.422753,-103.197671,2015-11-23 07:05:58.658034,2015-11-23 07:05:58.658034
778, ,Oct 31,5294527879,Livingston - affordable house. Top-notch!,850,1,813,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:05:58.901467,2015-11-23 07:05:58.901467
779, ,Oct 31,5288900267,Home is move in ready.,710,3,1334,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:05:59.129859,2015-11-23 07:05:59.129859
780, ,Oct 31,5294133950,3 Br Apt. $300 off November $3 Application Fee,979,2,1020,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:05:59.370272,2015-11-23 07:05:59.370272
781, ,Oct 31,5294129142,Hurry Now!! Last 1 Bedroom Apt. Home of the Year!!,694,3,1334,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:05:59.625007,2015-11-23 07:05:59.625007
782, ,Oct 31,5294124558,Pre Lease Your Apt. For January 1st and Get Discounts!!,759,1,1000,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:05:59.855932,2015-11-23 07:05:59.855932
783, ,Oct 31,5294119407,Hot 3 3 3 Deal!!,979,1,600,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:06:00.091821,2015-11-23 07:06:00.091821
784, ,Oct 31,5293884212,1 Bedroom Apt Home. Pets Live Free!!,694,2, ,long,TN,,,,35.3064905,-89.6971142,2015-11-23 07:06:00.415089,2015-11-23 07:06:00.415089
785,1045 E 10th St,Oct 31,5293875206,The Time Is Now!! Apply Today For Our Last 3 Br Apt Home,979,2, ,cookeville,TN,,,,36.175559,-85.481959,2015-11-23 07:06:00.684276,2015-11-23 07:06:00.684276
786,161 County Farm Rd Cookeville TN,Oct 31,5293869975,Pre Lease Now To Get Special Discounts!!,779,3,1658,cookeville,TN,,,,36.1781443,-85.552123,2015-11-23 07:06:00.95237,2015-11-23 07:06:00.95237
787,426 Town Creek St Sparta TN,Oct 31,5293864782,3 Bedroom Apt. Home with Huge Deals,979,3,1423,cookeville,TN,,,,35.929442,-85.478656,2015-11-23 07:06:01.265087,2015-11-23 07:06:01.265087
788, ,Oct 31,5266380052,ONE BEDROOM WITH VIEW OF GULF AND BEACH,798,1,813,Cookeville,TN,,,,36.162839,-85.5016423,2015-11-23 07:06:01.48181,2015-11-23 07:06:01.48181
789, ,Oct 31,5294772729,1 BR CHBG Near BORO OFFICE,398,2, ,Hagerstown,PA,,,,39.6417629,-77.7199932,2015-11-23 07:06:01.747184,2015-11-23 07:06:01.747184
790, ,Oct 31,5278174005,3 bedroom - Will go quickly!,413,2,854,Rent-To-Own,PA,,,,41.2033216,-77.1945247,2015-11-23 07:06:02.008031,2015-11-23 07:06:02.008031
791, ,Oct 31,5248449825,"""$625 /1br Location", Location," Location!""",792,2, ,,,,18.4338406,-66.6133213,2015-11-23 07:06:02.388285,2015-11-23 07:06:02.388285
792, ,Oct 31,5294404727,Spacious New Doublewide for Rent in Somerset,403,2, ,Capon,PA,,,,50.126107,2.77882,2015-11-23 07:06:02.638318,2015-11-23 07:06:02.638318
793, ,Oct 31,5294226761,▹ Wonderful 2 BDRM 1 BATHROOM apt.! Reasonable deaļ! ▹,1055,2,850,Fayetteville-Caledonia-Chambers/Gettys-burg,PA,,,,41.2033216,-77.1945247,2015-11-23 07:06:02.918392,2015-11-23 07:06:02.918392
794, ,Oct 31,5294030719,■ Amazing TWO BEDROOM one BATH apartment! Affordable deal! ■,700,3,1502,Muncy,PA,,,,41.2056373,-76.7855152,2015-11-23 07:06:03.163021,2015-11-23 07:06:03.163021
795, ,Oct 31,5294050746,Hurry!! Reserve Your Spacious 2 Bedroom Apartment!! ONLY $792/MONTH,675,1, ,Shippensburg,PA,,,,40.0506453,-77.5202647,2015-11-23 07:06:03.416993,2015-11-23 07:06:03.416993
796, ,Oct 31,5293748076,☋ Wonderful TWO BEDROOM one BATHROOM apartment! Affordable dĕal! a,855,2, ,Hagerstown,PA,,,,39.6417629,-77.7199932,2015-11-23 07:06:03.634613,2015-11-23 07:06:03.634613
797, ,Oct 31,5293816584,"""PRIVATE & PRETTY w/WOODS", CREEK," POOL""",500,1, ,,,,33.0239032,39.5873451,2015-11-23 07:06:04.226037,2015-11-23 07:06:04.226037
798, ,Oct 31,5293741845,Charming Home for Rent,525,1, ,Waynesboro,PA,,,,39.755927,-77.5777692,2015-11-23 07:06:04.479338,2015-11-23 07:06:04.479338
799,13134 Pen Mar Rd,Oct 31,5271979992,APT. HALF HOUSE with WOODS & CREEK,550,3,1509,chambersburg,PA,,,,39.7239028,-77.5091626,2015-11-23 07:06:04.735812,2015-11-23 07:06:04.735812
800, ,Oct 31,5293572652,"""three Br - Pets Okay"," Hardwood Floorings""",855,2, ,Cresco,,,,43.3813568,-92.1140547,2015-11-23 07:06:04.982023,2015-11-23 07:06:04.982023
801, ,Oct 31,5294357385,Pleasant And Quiet!! Run And Get This Great Deal! Upgrades!!,900,3, ,Martinsville,CA,,,,43.943416,-69.2261574,2015-11-23 07:06:05.235249,2015-11-23 07:06:05.235249
802,58 Alward Court,Oct 31,5294281267,2 Bedroom Loft-Live Maintenance Free!,600,2, ,danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:05.506556,2015-11-23 07:06:05.506556
803,25 Alward Court,Oct 31,5294219794,House for rent,800,2, ,danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:05.777835,2015-11-23 07:06:05.777835
804,41 Alward Court,Oct 31,5294000137,1 Bedroom Loft-Maintenance Free Living!,170,3, ,danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:06.045412,2015-11-23 07:06:06.045412
805,15 Alward Court,Oct 31,5293793347,mobile home lot space for rent,370,3,1506,danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:06.321933,2015-11-23 07:06:06.321933
806, ,Oct 31,5293806048,2BR/1Bath - remodeled Martinsville mobile home (7 Alward Court),450,4, ,Danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:06.569206,2015-11-23 07:06:06.569206
807, ,Oct 31,5293805157,mobile home for rent 3BR/1Bath,400,2,1000,Seminole,CA,,,,33.733057,-117.802175,2015-11-23 07:06:06.83947,2015-11-23 07:06:06.83947
808, ,Oct 31,5293804237,"""2BR/1.5 Bath Martinsville mobile home"," all newly remodeled""",385,2,1000,Seminole,,,,35.7616385,-95.5450031,2015-11-23 07:06:07.157138,2015-11-23 07:06:07.157138
809, ,Oct 31,5293803299,mobile home for rent 2BR/1B,435,3,1916,Seminole,CA,,,,33.733057,-117.802175,2015-11-23 07:06:07.375133,2015-11-23 07:06:07.375133
810, ,Oct 31,5293799984,mobile home for rent 3BR/2Ba Martinsville,140,3, ,Danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:07.596998,2015-11-23 07:06:07.596998
811, ,Oct 31,5290652765,$150/wk ($540/mth) Lg Room for Rent * Seminole * Utilities included,130,2,800,Mannboro,CA,,,,36.778261,-119.4179324,2015-11-23 07:06:07.854134,2015-11-23 07:06:07.854134
812, ,Oct 31,5289256043,Room for Rent - $130/wk * Seminole * ALL UTILITIES INCLUDED,150,2,950,Juliette,CA,,,,46.6693555,-80.9585085,2015-11-23 07:06:08.146364,2015-11-23 07:06:08.146364
813, ,Oct 31,5289287917,wk ($580/mth) Room w/ private bath 4 Rent * Seminole * Couples welcome,115,2,800,South,CA,,,,36.778261,-119.4179324,2015-11-23 07:06:08.458569,2015-11-23 07:06:08.458569
814, ,Oct 31,5289209637,Wkly*Furnished Room 4 Rent*Utilities Included*Couples Welcome*Seminole,115,1, ,South,CA,,,,36.778261,-119.4179324,2015-11-23 07:06:08.679736,2015-11-23 07:06:08.679736
815, ,Oct 31,5278459269,per Week $440 per Month Furnished**Room for Rent**Everything Included,845,2,960,Ruffin,CA,,,,32.8238999,-117.1274917,2015-11-23 07:06:08.941748,2015-11-23 07:06:08.941748
816, ,Oct 31,5293601404,Stunning 3 Bed TWO Bathroom*wood Fls*parking*veranda*,1000,3,1200,Altavista,CA,,,,42.3585246,-85.2002628,2015-11-23 07:06:09.27103,2015-11-23 07:06:09.27103
817, ,Oct 31,5293608044,Private South Monroe County location with 3 acres.,600,2,800,Danville,CA,,,,37.8215929,-121.9999606,2015-11-23 07:06:09.491769,2015-11-23 07:06:09.491769
818, ,Oct 31,5285582780,Cute as a button Cape Cod and priced to sell! Great starter home or in,600,2, ,Garland,CA,,,,51.652903,-100.458632,2015-11-23 07:06:09.771944,2015-11-23 07:06:09.771944
819, ,Oct 31,5285583042,Cute as a button Cape Cod and priced to sell! Great starter home or in,650,3,960,Martinsville,CA,,,,43.943416,-69.2261574,2015-11-23 07:06:10.013954,2015-11-23 07:06:10.013954
820, ,Oct 31,5266956313,Act fast - 3 bedroom & 2.5 bath,625,4,1791,Rent-To-Own,CA,,,,36.778261,-119.4179324,2015-11-23 07:06:10.302337,2015-11-23 07:06:10.302337
821, ,Oct 31,5293949613,Rarely Found Beautiful Rental,33,"","",Starr,TX,,,,26.6215167,-98.7481167,2015-11-23 07:06:10.559531,2015-11-23 07:06:10.559531
822, ,Oct 31,5293888407,2 bedroom/ 1 bath mobile home,600,"","",Lufkin,TX,,,,31.3382406,-94.729097,2015-11-23 07:06:10.816581,2015-11-23 07:06:10.816581
823,"",Oct 31,5293886350,WHY RENT-ultra clean doublewide for sale cheap,1600,"","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:06:11.03386,2015-11-23 07:06:11.03386
824,"",Oct 31,5293881262,2 bedroom/ 1 bath in Hudson,1210,"","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:06:11.250798,2015-11-23 07:06:11.250798
825,111 Kings Way,Oct 31,5257080149,Rent to Own in a charming location,715,2,967,delrio,TX,,,,29.4096323,-100.9065641,2015-11-23 07:06:11.532146,2015-11-23 07:06:11.532146
826, ,Oct 31,5259172170,"""Spacious","Clean and Pretty""",665,2,980,Eagle,,,,30.3650281,-98.0008794,2015-11-23 07:06:11.883687,2015-11-23 07:06:11.883687
827,801 E 9th,Oct 31,5293903090,"""New", New," Now remodel being completed""",665,1, ,,,,29.7013,-91.1993486,2015-11-23 07:06:12.33177,2015-11-23 07:06:12.33177
828,705 Kingsway,Oct 31,5293566976,Rento Casa en Loma Bonita,525, , ,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:06:12.615205,2015-11-23 07:06:12.615205
829, ,Oct 31,5294829674,FREE CABLE IN THIS AURORA STUDIO!,1399,4,1289,Hillrose,CO,,,,40.3258129,-103.521889,2015-11-23 07:06:12.863931,2015-11-23 07:06:12.863931
830, ,Oct 31,5294641541,3 Bed Room -- 2 Bathroom- Nice Yard,835,3,1432,Burlington,CO,,,,39.3061082,-102.2693563,2015-11-23 07:06:13.125971,2015-11-23 07:06:13.125971
831, ,Oct 31,5294432671,Four br in Vernon,925,3,3790,Vernon,CO,,,,39.946379,-102.3154743,2015-11-23 07:06:13.392126,2015-11-23 07:06:13.392126
832, ,Oct 31,5255425775,2br townhouse apt. Ashland,550,4,1608,Frankfort,KY,,,,38.2009055,-84.8732835,2015-11-23 07:06:13.644933,2015-11-23 07:06:13.644933
833, ,Oct 31,5271388619,Act fast - four br,800,2,900,Pikeville,KY,,,,37.4792672,-82.5187629,2015-11-23 07:06:13.894575,2015-11-23 07:06:13.894575
834, ,Oct 31,5293926240,Wonderful Location,600,3,1416,Alexandria,KY,,,,38.9595078,-84.3879946,2015-11-23 07:06:14.156859,2015-11-23 07:06:14.156859
835, ,Oct 31,5293625403,Encounter The Sophistication! THREE Br House Only Accessible!,870,2,1200,Sextons,KY,,,,37.198659,-82.8555208,2015-11-23 07:06:14.489394,2015-11-23 07:06:14.489394
836, ,Oct 31,5294635926,Apartment #35 at Prairieview Apartments,1150,3,2200,Ismay,MT,,,,46.4986166,-104.7935725,2015-11-23 07:06:14.73253,2015-11-23 07:06:14.73253
837, ,Oct 31,5294471575,Act now - Four BR & three bath - Rent to Own,915,1,500,Harlem,MT,,,,48.5333309,-108.7840463,2015-11-23 07:06:14.983965,2015-11-23 07:06:14.983965
838, ,Oct 31,5294311347,Apartment #47 at Prairieview,1800,"","",Cut,MT,,,,5.2908333,95.2305556,2015-11-23 07:06:15.236386,2015-11-23 07:06:15.236386
839, ,Oct 31,5294225194,"""Nice"," Cozy 3 bedroom house""",1895,"","",Wyola,,,,45.1295814,-107.3933243,2015-11-23 07:06:15.480834,2015-11-23 07:06:15.480834
840, ,Oct 31,5294259581,4 Bedroom Townhome For Rent 16 Miles North of Glasgow,1600,"","",Culbertson,MT,,,,48.1444646,-104.5168996,2015-11-23 07:06:15.736621,2015-11-23 07:06:15.736621
841, ,Oct 31,5294111532,This High-End Place Is Affordable With Modern Renovations!,2250,"","",Clyde,MT,,,,39.3426783,-120.6604905,2015-11-23 07:06:15.994963,2015-11-23 07:06:15.994963
842, ,Oct 31,5293993946,Four bed room in Ismay - Rent to own,500,"","",Williston,MT,,,,48.1469683,-103.6179745,2015-11-23 07:06:16.241928,2015-11-23 07:06:16.241928
843, ,Oct 31,5293835708,Adorable 3 Bedroom Unbelievable Cost- See To Believe!,"","","",Fendee,MT,,,,36.4852166,-81.171777,2015-11-23 07:06:16.497808,2015-11-23 07:06:16.497808
844, ,Oct 31,5293778290,"""House for rent in Cut Bank"," Montana""","","","",Ray,,,,54.7066056,32.0171706,2015-11-23 07:06:16.785873,2015-11-23 07:06:16.785873
845, ,Oct 31,5293727941,THREE Spacious Bedrooms Two Stunning Bathrooms,"","","",Dickinson,MT,,,,43.5662313,-123.2073004,2015-11-23 07:06:17.039716,2015-11-23 07:06:17.039716
846, ,Oct 31,5294819467,3bed 2 bath house,1175,3,1744,La,OR,,,,42.6643795,-8.7733316,2015-11-23 07:06:17.346997,2015-11-23 07:06:17.346997
847, ,Oct 31,5294644898,3 bd/2 bath house w/ garage fenced yard,900,3,1423,Mount,OR,,,,10.6554875,-61.42976,2015-11-23 07:06:17.628149,2015-11-23 07:06:17.628149
848,"""2352 8th Street"," Baker City""",Oct 31,5294612918,"""Nice and safe"," newer neighborhood condo-style home""",1275,3,2250,,,,34.782458,-98.2914902,2015-11-23 07:06:18.001654,2015-11-23 07:06:18.001654
849, ,Oct 31,5294450643,Amazing House Close To Everything! Save $$,870,3,1612,Haines,OR,,,,44.9115341,-117.9388288,2015-11-23 07:06:18.284902,2015-11-23 07:06:18.284902
850, ,Oct 31,5294394800,"""Southside", 3+ bdrm, 2 baths, split level, sunny," quiet street""",,,,-36.86225,174.6399386,2015-11-23 07:06:18.56956,2015-11-23 07:06:18.56956
851, ,Oct 31,5294210138,Rent to own - Amazing 3 BR,675,3,1431,Baker,OR,,,,44.7748748,-117.8343848,2015-11-23 07:06:18.820767,2015-11-23 07:06:18.820767
852, ,Oct 31,5293998984,"""3 bedroom"," 1 bath""",650,4, ,Hermiston,,,,45.8404101,-119.2894605,2015-11-23 07:06:19.072337,2015-11-23 07:06:19.072337
853, ,Oct 31,5293922787,Amazing THREE Bed Room 2 Bath House - It Is Going To Go Fast,840,3, ,Hermiston,OR,,,,45.8404101,-119.2894605,2015-11-23 07:06:19.363172,2015-11-23 07:06:19.363172
854, ,Oct 31,5294236972,Wonderful Property..huge Rooms,820,3,1507,West,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:06:19.666094,2015-11-23 07:06:19.666094
855, ,Oct 31,5294649035,Tishomingo-Live Where You Work! Apt/Studio/Storefront,395,"","",Cherokee,Alabama,,,,34.7570342,-87.9728143,2015-11-23 07:06:19.943748,2015-11-23 07:06:19.943748
856, ,Oct 31,5286577197,3BR 1 Bath Home,650,"","",Killen,Alabama,,,,34.8628637,-87.5375253,2015-11-23 07:06:20.239511,2015-11-23 07:06:20.239511
857, ,Oct 31,5257555335,2BR 1 Bath Apt,400,"","",Iron,Alabama,,,,31.069676,-86.1328269,2015-11-23 07:06:20.531348,2015-11-23 07:06:20.531348
858, ,Oct 31,5294491407,Mobile Home for rent,500,"","",Florence,Alabama,,,,34.79981,-87.677251,2015-11-23 07:06:20.781906,2015-11-23 07:06:20.781906
859, ,Oct 31,5256009051,Four br / two and a half bathroom house in Cherokee,775,"","",Muscle,Alabama,,,,34.7448112,-87.6675292,2015-11-23 07:06:21.05002,2015-11-23 07:06:21.05002
860, ,Oct 31,5293978887,Partially Furnished cottage on Bluewater Creek,700,"","",Florence,Alabama,,,,34.79981,-87.677251,2015-11-23 07:06:21.265879,2015-11-23 07:06:21.265879
861,"",Oct 31,5275849898,Iron City - affordable home. Fabulous!,825,"","","",Alabama,,,,32.3182314,-86.902298,2015-11-23 07:06:21.510944,2015-11-23 07:06:21.510944
862, ,Oct 31,5294073212,3 bedroom + three bath in Palmer,825,1, ,Barnum,Iowa,,,,42.5085843,-94.3652468,2015-11-23 07:06:21.760392,2015-11-23 07:06:21.760392
863, ,Oct 31,5251573820,Act quickly - three bedroom + three bathroom,905,3,1504,Luther,Iowa,,,,41.9677627,-93.8188366,2015-11-23 07:06:22.012323,2015-11-23 07:06:22.012323
864,"""325 7th av Somers"," IA""",Oct 31,5293634992,Good Looking Updated Three Bedroom House With Pool!!!!,200,1, ,fortdodge,,,,,,2015-11-23 07:06:22.277233,2015-11-23 07:06:22.277233
865, ,Oct 31,5294618216,2 roommates needed!!,350,2, ,Giltner,Nebraska,,,,40.7739007,-98.1536672,2015-11-23 07:06:22.590016,2015-11-23 07:06:22.590016
866, ,Oct 31,5294568090,"""Large", newer," beautiful mobile home for rent 16x80.""",615,4,2175,,,,36.3805291,139.3361547,2015-11-23 07:06:22.949309,2015-11-23 07:06:22.949309
867,3033 W Capital Ave,Oct 31,5294350654,Looking to rent house or apartment,625,3,1600,grandisland,Nebraska,,,,40.9459743,-98.3753961,2015-11-23 07:06:23.220864,2015-11-23 07:06:23.220864
868, ,Oct 31,5252366020,Don't wait - four bed room and three bathroom,650,2,925,Grand,Nebraska,,,,40.842962,-101.7251929,2015-11-23 07:06:23.49403,2015-11-23 07:06:23.49403
869,"",Oct 31,5286276567,"""In Quiet"," Scenic Setting""","","","","",,,,,,2015-11-23 07:06:23.709177,2015-11-23 07:06:23.709177
870, ,Oct 31,5294213748,▃ Can't Miss 2BR one BATHROOM apt.! Affordable dĕal! ▃,414,3,1424,Gainesville,FL,,,,29.6516344,-82.3248262,2015-11-23 07:06:23.962512,2015-11-23 07:06:23.962512
871, ,Oct 31,5294002686,▅ Wonderful 2 BDRM 1 BATHROOM apt.! Acceptable dĕal! ▅,910,3,1929,Lorida,FL,,,,27.4433705,-81.2536807,2015-11-23 07:06:24.220534,2015-11-23 07:06:24.220534
872, ,Oct 31,5293885172,Wonderful 3/bed House Accessible,550,2, ,Rent-To-Own,FL,,,,27.6648274,-81.5157535,2015-11-23 07:06:24.481806,2015-11-23 07:06:24.481806
873, ,Oct 31,5293762560,Do not hesitate - three bed room and three bathroom,417,2,1000,Hammock,FL,,,,28.3375184,-81.2300665,2015-11-23 07:06:24.782447,2015-11-23 07:06:24.782447
874, ,Oct 31,5293730505,☕ Wonderful 2 BDRM one BATHROOM apt.! Acceptable deaļ! ☕,775,3,1510,Milligan,FL,,,,30.7524109,-86.6407876,2015-11-23 07:06:25.030948,2015-11-23 07:06:25.030948
875, ,Oct 31,5293846048,Very nice 2/2/2 Sebring,845,3,1434,charlotte,FL,,,,26.8946009,-81.909826,2015-11-23 07:06:25.279847,2015-11-23 07:06:25.279847
876, ,Oct 31,5293787386,Dazzling And Bright 3 Bedroom Home.. Upgrades Galore,910,3,1423,Jay,FL,,,,30.9529611,-87.151359,2015-11-23 07:06:25.524416,2015-11-23 07:06:25.524416
877, ,Oct 31,5293715552,Stunning - Updated/ Three-Two,905,3,1257,Avon,FL,,,,28.6110077,-81.1771614,2015-11-23 07:06:25.773472,2015-11-23 07:06:25.773472
878, ,Oct 31,5293600427,"""3 Bedroom Home-pet Friendly"," Beautiful Yard""",705,3,1677,Heartland,,,,32.691725,-96.4469015,2015-11-23 07:06:26.097561,2015-11-23 07:06:26.097561
879, ,Oct 31,5294760106,Mountain Cottage,1200,1,800,Central,MT,,,,45.7715323,-108.5335921,2015-11-23 07:06:26.387225,2015-11-23 07:06:26.387225
880, ,Oct 31,5294196270,House for rent,1600,2,1000,Helena,MT,,,,46.5883707,-112.0245054,2015-11-23 07:06:26.648535,2015-11-23 07:06:26.648535
881,"",Oct 31,5270984301,Luxury Living Town Homes Helena,1600,"","","",MT,,,,46.8796822,-110.3625658,2015-11-23 07:06:26.895533,2015-11-23 07:06:26.895533
882,"",Oct 31,5287035164,On Acreage Close to Town,1550,"","","",MT,,,,46.8796822,-110.3625658,2015-11-23 07:06:27.116209,2015-11-23 07:06:27.116209
883,"",Oct 31,5293793580,Great home in Capital High &4G's area,56,"","","",MT,,,,46.8796822,-110.3625658,2015-11-23 07:06:27.365605,2015-11-23 07:06:27.365605
884,1880 Stonebrook Dr,Oct 31,5294344989,spacious mainfloor in quiet neighborhood,750,1, ,holland,MI,,,,42.7875235,-86.1089301,2015-11-23 07:06:27.632405,2015-11-23 07:06:27.632405
885,"",Oct 31,5293836515,House near Lake Michigan/ winter rental reduction,1500,2, ,"",MI,,,,44.3148443,-85.6023643,2015-11-23 07:06:27.905629,2015-11-23 07:06:27.905629
886,"",Oct 31,5250717660,Everyday Retreat! Two Bedroom!,875,2,870,"",MI,,,,44.3148443,-85.6023643,2015-11-23 07:06:28.120219,2015-11-23 07:06:28.120219
